receive_task_id,complete_time,status,sender_id,tracking_count,total_task_quantity,sender_count,processed_at
DRT2025060100HIG,2025-06-02 13:56:53,Done,910930938,119,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,910936895,6,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,965886198,3,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,1297127243,1,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,1354738987,1,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,1401599307,1,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,910946898,8,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,1224107098,3,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIG,2025-06-02 13:56:53,Done,910941135,1,143,9,2025-08-06T12:03:05.347240
DRT2025060100HIA,2025-06-02 13:50:24,Done,910930938,5,7,3,2025-08-06T12:03:14.411904
DRT2025060100HIA,2025-06-02 13:50:24,Done,801392982,1,7,3,2025-08-06T12:03:14.411904
DRT2025060100HIA,2025-06-02 13:50:24,Done,910946898,1,7,3,2025-08-06T12:03:14.411904
DRT20250601009HS,2025-06-02 12:12:15,Done,1401599312,2,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,910930938,15,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,801392982,1,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,1354738987,6,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,910941135,2,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,1297127243,2,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,1224107098,1,30,8,2025-08-06T12:03:32.483437
DRT20250601009HS,2025-06-02 12:12:15,Done,910946898,1,30,8,2025-08-06T12:03:32.483437
DRT2025060100L2R,2025-06-02 12:06:33,Done,1354738987,12,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,1401599312,10,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,1354738984,5,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,1297127243,2,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,910930938,9,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,910941135,1,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2R,2025-06-02 12:06:33,Done,965886198,1,40,7,2025-08-06T12:03:52.131953
DRT2025060100L2M,2025-06-02 12:03:05,Done,1354738984,2,14,6,2025-08-06T12:04:02.625424
DRT2025060100L2M,2025-06-02 12:03:05,Done,1354738987,3,14,6,2025-08-06T12:04:02.625424
DRT2025060100L2M,2025-06-02 12:03:05,Done,910930938,5,14,6,2025-08-06T12:04:02.625424
DRT2025060100L2M,2025-06-02 12:03:05,Done,965886198,1,14,6,2025-08-06T12:04:02.625424
DRT2025060100L2M,2025-06-02 12:03:05,Done,923680266,1,14,6,2025-08-06T12:04:02.625424
DRT2025060100L2M,2025-06-02 12:03:05,Done,1401599312,2,14,6,2025-08-06T12:04:02.625424
DRT20250601009GW,2025-06-02 12:02:05,Done,910930938,7,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,1354738984,6,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,1354738987,9,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,910936895,1,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,910946898,1,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,1401599312,3,29,7,2025-08-06T12:04:20.261515
DRT20250601009GW,2025-06-02 12:02:05,Done,923680266,2,29,7,2025-08-06T12:04:20.261515
DRT2025060100L23,2025-06-02 12:00:20,Done,910930938,20,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,1401599312,1,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,1354738987,8,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,910941135,1,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,965886198,2,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,923680266,2,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,1354738984,1,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,436557953,1,37,9,2025-08-06T12:04:39.632704
DRT2025060100L23,2025-06-02 12:00:20,Done,910946898,1,37,9,2025-08-06T12:04:39.632704
DRT2025060100L1T,2025-06-02 11:57:53,Done,1354738984,1,22,5,2025-08-06T12:04:51.349016
DRT2025060100L1T,2025-06-02 11:57:53,Done,1401599312,1,22,5,2025-08-06T12:04:51.349016
DRT2025060100L1T,2025-06-02 11:57:53,Done,1354738987,5,22,5,2025-08-06T12:04:51.349016
DRT2025060100L1T,2025-06-02 11:57:53,Done,910930938,14,22,5,2025-08-06T12:04:51.349016
DRT2025060100L1T,2025-06-02 11:57:53,Done,923680266,1,22,5,2025-08-06T12:04:51.349016
DRT2025060100H6V,2025-06-02 11:55:45,Done,910930938,46,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,1354738987,9,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,923680266,2,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,965886198,4,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,1401599312,6,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,436557953,1,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,910936895,5,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,1224107098,1,76,9,2025-08-06T12:05:26.480331
DRT2025060100H6V,2025-06-02 11:55:45,Done,1354738984,2,76,9,2025-08-06T12:05:26.480331
DRT20250601009EN,2025-06-02 11:47:17,Done,910930938,92,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,910936895,7,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,910946898,2,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1401599312,5,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1354738987,8,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,436557953,2,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,801392982,2,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1297127243,1,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1354738984,2,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,923680266,1,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1401599307,3,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,1224107098,2,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,965886198,3,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,910941135,3,134,15,2025-08-06T12:06:21.502952
DRT20250601009EN,2025-06-02 11:47:17,Done,601750765,1,134,15,2025-08-06T12:06:21.502952
DRT2025060100D8U,2025-06-02 11:36:54,Done,910936895,2,37,5,2025-08-06T12:06:40.771516
DRT2025060100D8U,2025-06-02 11:36:54,Done,1354738987,1,37,5,2025-08-06T12:06:40.771516
DRT2025060100D8U,2025-06-02 11:36:54,Done,910930938,30,37,5,2025-08-06T12:06:40.771516
DRT2025060100D8U,2025-06-02 11:36:54,Done,965886198,3,37,5,2025-08-06T12:06:40.771516
DRT2025060100D8U,2025-06-02 11:36:54,Done,601750765,1,37,5,2025-08-06T12:06:40.771516
DRT2025060100KZ2,2025-06-02 11:32:38,Done,910930938,33,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,601750765,1,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,923826025,1,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,910936895,4,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,1224107098,2,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,1219087799,1,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,801392982,1,44,8,2025-08-06T12:07:01.132698
DRT2025060100KZ2,2025-06-02 11:32:38,Done,910946898,1,44,8,2025-08-06T12:07:01.132698
DRT20250601009D3,2025-06-02 11:29:53,Done,910930938,60,73,6,2025-08-06T12:07:35.766319
DRT20250601009D3,2025-06-02 11:29:53,Done,965886198,5,73,6,2025-08-06T12:07:35.766319
DRT20250601009D3,2025-06-02 11:29:53,Done,910936895,3,73,6,2025-08-06T12:07:35.766319
DRT20250601009D3,2025-06-02 11:29:53,Done,910946898,2,73,6,2025-08-06T12:07:35.766319
DRT20250601009D3,2025-06-02 11:29:53,Done,801392982,1,73,6,2025-08-06T12:07:35.766319
DRT20250601009D3,2025-06-02 11:29:53,Done,910941135,2,73,6,2025-08-06T12:07:35.766319
DRT2025060100KY0,2025-06-02 11:24:28,Done,965886198,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,910930938,45,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,910936895,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,801392982,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,1401599307,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,910946898,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100KY0,2025-06-02 11:24:28,Done,1224107098,1,51,7,2025-08-06T12:08:01.986943
DRT2025060100H2R,2025-06-02 11:19:42,Done,910930938,106,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,910936895,9,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,965886198,6,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,1401599307,1,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,910941135,8,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,910946898,5,138,7,2025-08-06T12:08:57.407229
DRT2025060100H2R,2025-06-02 11:19:42,Done,801392982,3,138,7,2025-08-06T12:08:57.407229
DRT2025060100D6K,2025-06-02 11:09:22,Done,910930938,23,29,4,2025-08-06T12:09:14.966138
DRT2025060100D6K,2025-06-02 11:09:22,Done,910946898,3,29,4,2025-08-06T12:09:14.966138
DRT2025060100D6K,2025-06-02 11:09:22,Done,801392982,1,29,4,2025-08-06T12:09:14.966138
DRT2025060100D6K,2025-06-02 11:09:22,Done,910936895,2,29,4,2025-08-06T12:09:14.966138
DRT2025060100KVM,2025-06-02 10:56:50,Done,1425583186,2,2,1,2025-08-06T12:09:23.063960
DRT2025060100D2F,2025-06-02 10:41:49,Done,910930938,143,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,601750765,2,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,801392982,9,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,910941135,6,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,910936895,8,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,910946898,14,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,1224107098,4,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,965886198,2,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,1219087799,4,197,10,2025-08-06T12:10:43.814936
DRT2025060100D2F,2025-06-02 10:41:49,Done,1401599307,5,197,10,2025-08-06T12:10:43.814936
DRT2025060100KSY,2025-06-02 10:19:22,Done,910930938,5,5,1,2025-08-06T12:10:52.509636
DRT2025060100D0I,2025-06-02 10:18:45,Done,1354738987,3,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,910930938,116,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,801392982,7,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,910946898,17,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,965886198,9,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,910936895,4,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,1224107098,3,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,910941135,5,165,9,2025-08-06T12:11:57.675308
DRT2025060100D0I,2025-06-02 10:18:45,Done,1401599312,1,165,9,2025-08-06T12:11:57.675308
DRT2025060100GWB,2025-06-02 10:03:10,Done,910930938,5,5,1,2025-08-06T12:12:06.493381
DRT2025060100KR6,2025-06-02 09:59:28,Done,910930938,38,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,1354738987,5,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,923680266,3,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,910946898,4,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,910941135,2,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,1401599307,1,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,910936895,2,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,801392982,1,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,1401599312,1,58,10,2025-08-06T12:12:33.936571
DRT2025060100KR6,2025-06-02 09:59:28,Done,1224107098,1,58,10,2025-08-06T12:12:33.936571
DRT2025060100GVG,2025-06-02 09:52:00,Done,910930938,21,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,910946898,3,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,910941135,2,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,1354738987,3,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,965886198,1,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,923680266,1,32,7,2025-08-06T12:12:52.215866
DRT2025060100GVG,2025-06-02 09:52:00,Done,801392982,1,32,7,2025-08-06T12:12:52.215866
DRT202506010094P,2025-06-02 09:45:24,Done,910930938,59,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1354738987,10,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,910946898,12,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1401599307,1,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1354738984,3,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1224107098,3,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1401599312,5,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,1219087799,1,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,910936895,4,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,910941135,3,102,11,2025-08-06T12:13:36.758221
DRT202506010094P,2025-06-02 09:45:24,Done,965886198,1,102,11,2025-08-06T12:13:36.758221
DRT2025060100KPK,2025-06-02 09:30:42,Done,910930938,36,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,1354738984,3,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,910946898,6,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,1354738987,14,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,923680266,3,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,910936895,3,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,1401599312,5,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,801392982,3,74,9,2025-08-06T12:14:11.682884
DRT2025060100KPK,2025-06-02 09:30:42,Done,1350463971,1,74,9,2025-08-06T12:14:11.682884
DRT2025060100CY5,2025-06-02 09:24:16,Done,910930938,24,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,1401599307,1,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,910946898,3,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,1354738987,4,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,910936895,1,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,801392982,1,35,7,2025-08-06T12:14:30.205898
DRT2025060100CY5,2025-06-02 09:24:16,Done,965886198,1,35,7,2025-08-06T12:14:30.205898
DRT2025060100GRK,2025-06-02 09:22:12,Done,NO_DATA,0,0,1,2025-08-06T12:14:38.059632
DRT2025060100BXB,2025-06-01 13:44:41,Done,1425583186,1,1,1,2025-08-06T12:14:46.032167
DRT2025053108G9Z,2025-05-31 19:53:56,Done,135339956,9,11,2,2025-08-06T12:14:55.824641
DRT2025053108G9Z,2025-05-31 19:53:56,Done,629866151,2,11,2,2025-08-06T12:14:55.824641
DRT2025053108G8I,2025-05-31 19:40:06,Done,1425583186,1,1,1,2025-08-06T12:15:04.188432
DRT2025053108G86,2025-05-31 19:36:49,Done,346208661,8,14,2,2025-08-06T12:15:14.441193
DRT2025053108G86,2025-05-31 19:36:49,Done,224146289,6,14,2,2025-08-06T12:15:14.441193
DRT2025053008RAX,2025-05-31 18:41:16,Done,793236258,8,8,1,2025-08-06T12:15:23.679469
DRT2025053008R98,2025-05-31 18:27:52,Done,311312007,1,1,1,2025-08-06T12:15:31.758996
DRT2025053008NG7,2025-05-31 18:24:50,Done,311312007,1,1,1,2025-08-06T12:15:39.654959
DRT2025053008FZK,2025-05-31 18:24:46,Done,NO_DATA,0,0,1,2025-08-06T12:15:47.682029
DRT2025053008JNC,2025-05-31 18:06:15,Done,1172291176,2,4,2,2025-08-06T12:15:56.180750
DRT2025053008JNC,2025-05-31 18:06:15,Done,470610163,2,4,2,2025-08-06T12:15:56.180750
DRT2025053008N99,2025-05-31 17:47:29,Done,311312007,1,1,1,2025-08-06T12:16:04.285648
DRT2025053008N6C,2025-05-31 17:33:31,Done,311312007,8,8,1,2025-08-06T12:16:13.563008
DRT2025053008QVV,2025-05-31 17:21:26,Done,311312007,7,8,2,2025-08-06T12:16:22.627651
DRT2025053008QVV,2025-05-31 17:21:26,Done,102306521,1,8,2,2025-08-06T12:16:22.627651
DRT2025053008J7N,2025-05-31 16:43:06,Done,311312007,2,2,1,2025-08-06T12:16:30.723809
DRT2025053008MTI,2025-05-31 16:41:08,Done,311312007,3,3,1,2025-08-06T12:16:39.257474
DRT2025053008MQE,2025-05-31 16:31:04,Done,311312007,18,18,1,2025-08-06T12:16:50.210056
DRT2025053008QBR,2025-05-31 16:00:15,Done,311312007,2,2,1,2025-08-06T12:16:58.352741
DRT2025053008EV0,2025-05-31 15:26:22,Done,311312007,1,1,1,2025-08-06T12:17:06.350949
DRT2025053008EFD,2025-05-31 13:59:26,Done,311312007,1,1,1,2025-08-06T12:17:14.306034
DRT2025053008PO5,2025-05-31 13:59:12,Done,311312007,30,30,1,2025-08-06T12:17:32.211752
DRT2025053008PH6,2025-05-31 13:08:33,Done,102306521,1,1,1,2025-08-06T12:17:40.207406
DRT2025053008E1A,2025-05-31 11:52:19,Done,311312007,106,117,2,2025-08-06T12:18:27.259277
DRT2025053008E1A,2025-05-31 11:52:19,Done,102306521,11,117,2,2025-08-06T12:18:27.259277
DRT2025053008LHH,2025-05-31 11:41:31,Done,910941135,1,9,4,2025-08-06T12:18:36.638897
DRT2025053008LHH,2025-05-31 11:41:31,Done,910930938,6,9,4,2025-08-06T12:18:36.638897
DRT2025053008LHH,2025-05-31 11:41:31,Done,910936895,1,9,4,2025-08-06T12:18:36.638897
DRT2025053008LHH,2025-05-31 11:41:31,Done,1224107098,1,9,4,2025-08-06T12:18:36.638897
DRT2025053008LGU,2025-05-31 11:36:14,Done,910930938,18,22,3,2025-08-06T12:18:48.543839
DRT2025053008LGU,2025-05-31 11:36:14,Done,965886198,3,22,3,2025-08-06T12:18:48.543839
DRT2025053008LGU,2025-05-31 11:36:14,Done,910936895,1,22,3,2025-08-06T12:18:48.543839
DRT2025053008DZJ,2025-05-31 11:28:49,Done,910930938,14,16,3,2025-08-06T12:18:59.166342
DRT2025053008DZJ,2025-05-31 11:28:49,Done,910946898,1,16,3,2025-08-06T12:18:59.166342
DRT2025053008DZJ,2025-05-31 11:28:49,Done,910941135,1,16,3,2025-08-06T12:18:59.166342
DRT2025053008P8D,2025-05-31 11:27:37,Done,910941135,1,46,6,2025-08-06T12:19:19.718352
DRT2025053008P8D,2025-05-31 11:27:37,Done,910930938,38,46,6,2025-08-06T12:19:19.718352
DRT2025053008P8D,2025-05-31 11:27:37,Done,910936895,1,46,6,2025-08-06T12:19:19.718352
DRT2025053008P8D,2025-05-31 11:27:37,Done,965886198,4,46,6,2025-08-06T12:19:19.718352
DRT2025053008P8D,2025-05-31 11:27:37,Done,1401599307,1,46,6,2025-08-06T12:19:19.718352
DRT2025053008P8D,2025-05-31 11:27:37,Done,1224107098,1,46,6,2025-08-06T12:19:19.718352
DRT2025053008P88,2025-05-31 11:23:22,Done,910930938,16,17,2,2025-08-06T12:19:30.563379
DRT2025053008P88,2025-05-31 11:23:22,Done,965886198,1,17,2,2025-08-06T12:19:30.563379
DRT2025053008DYS,2025-05-31 11:22:05,Done,910930938,30,36,4,2025-08-06T12:19:49.354932
DRT2025053008DYS,2025-05-31 11:22:05,Done,965886198,3,36,4,2025-08-06T12:19:49.354932
DRT2025053008DYS,2025-05-31 11:22:05,Done,910941135,1,36,4,2025-08-06T12:19:49.354932
DRT2025053008DYS,2025-05-31 11:22:05,Done,910936895,2,36,4,2025-08-06T12:19:49.354932
DRT2025053008HSV,2025-05-31 11:19:19,Done,910930938,29,31,2,2025-08-06T12:20:07.474614
DRT2025053008HSV,2025-05-31 11:19:19,Done,910936895,2,31,2,2025-08-06T12:20:07.474614
DRT2025053008P7K,2025-05-31 11:16:38,Done,910930938,22,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,910936895,4,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,801392982,2,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,1224107098,1,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,910946898,2,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,965886198,1,34,7,2025-08-06T12:20:26.128614
DRT2025053008P7K,2025-05-31 11:16:38,Done,910941135,2,34,7,2025-08-06T12:20:26.128614
DRT2025053008DY0,2025-05-31 11:14:15,Done,910930938,23,30,5,2025-08-06T12:20:43.865448
DRT2025053008DY0,2025-05-31 11:14:15,Done,910946898,1,30,5,2025-08-06T12:20:43.865448
DRT2025053008DY0,2025-05-31 11:14:15,Done,910941135,1,30,5,2025-08-06T12:20:43.865448
DRT2025053008DY0,2025-05-31 11:14:15,Done,1401599307,1,30,5,2025-08-06T12:20:43.865448
DRT2025053008DY0,2025-05-31 11:14:15,Done,910936895,4,30,5,2025-08-06T12:20:43.865448
DRT2025053008HS1,2025-05-31 11:09:31,Done,910930938,16,20,3,2025-08-06T12:20:55.157299
DRT2025053008HS1,2025-05-31 11:09:31,Done,965886198,3,20,3,2025-08-06T12:20:55.157299
DRT2025053008HS1,2025-05-31 11:09:31,Done,910946898,1,20,3,2025-08-06T12:20:55.157299
DRT2025053008HRW,2025-05-31 11:07:38,Done,910930938,17,20,4,2025-08-06T12:21:06.450614
DRT2025053008HRW,2025-05-31 11:07:38,Done,801392982,1,20,4,2025-08-06T12:21:06.450614
DRT2025053008HRW,2025-05-31 11:07:38,Done,965886198,1,20,4,2025-08-06T12:21:06.450614
DRT2025053008HRW,2025-05-31 11:07:38,Done,910946898,1,20,4,2025-08-06T12:21:06.450614
DRT2025053008HRS,2025-05-31 11:06:03,Done,910946898,2,10,4,2025-08-06T12:21:16.033660
DRT2025053008HRS,2025-05-31 11:06:03,Done,910930938,6,10,4,2025-08-06T12:21:16.033660
DRT2025053008HRS,2025-05-31 11:06:03,Done,965886198,1,10,4,2025-08-06T12:21:16.033660
DRT2025053008HRS,2025-05-31 11:06:03,Done,801392982,1,10,4,2025-08-06T12:21:16.033660
DRT2025053008DWT,2025-05-31 11:04:54,Done,910930938,84,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,801392982,2,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,965886198,6,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,910936895,3,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,1354738987,2,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,1401599312,1,100,7,2025-08-06T12:22:00.139515
DRT2025053008DWT,2025-05-31 11:04:54,Done,910941135,2,100,7,2025-08-06T12:22:00.139515
